asin,nombre_avis,prix,page,note,url,titre
B01M5FP9L1,171,£148.85,4,4.0,https://www.amazon.co.uk/Lenovo-Ultrabook-Professional-Certified-Refurbished/dp/B01M5FP9L1/ref=sr_1_88?dib=eyJ2IjoiMSJ9.H19Qls1k9GPI-KJ8KpEunBGVTtUuI-ncSY2RKPeozLrZFIlJDj03r0pgsP2iuMDcwSezAb_H-WGnMS5sVDImKOGyE3sSFvz_so16rbpl_ugZv9oObb7IhDEGgRp8F6wf78DLYNZWE8x4TrF1o9L1yoeAhGJqS1hk3lyp-rYXgPeb9DfOdvIciZYE6Q40AHR_1TYnEZfQ52UmYgZwcEWQrw9BkSsRKcAXpuDCLABCgZf0rgMEJtsdr2fNRMQQEVt4kdblqLBSQXr5Vq5nF1UV7DFe37no788JrUMI45y2IKE.h779muxgivYgMDkx3tJpyAljC8s9QhPDT-Surf_hplM&dib_tag=se&qid=1746427310&s=computers&sr=1-88,Lenovo ThinkPad X250 12.5in Ultrabook Core i5-5300U 8GB 256GB SSD Windows 10 Professional 64-bit (Renewed)
B09BG83Q5S,3 capacities,£620.20,4,4.6,https://www.amazon.co.uk/Lenovo-IdeaPad-Processor-Graphics-82KU0100US/dp/B09BG83Q5S/ref=sr_1_95?dib=eyJ2IjoiMSJ9.H19Qls1k9GPI-KJ8KpEunBGVTtUuI-ncSY2RKPeozLrZFIlJDj03r0pgsP2iuMDcwSezAb_H-WGnMS5sVDImKOGyE3sSFvz_so16rbpl_ugZv9oObb7IhDEGgRp8F6wf78DLYNZWE8x4TrF1o9L1yoeAhGJqS1hk3lyp-rYXgPeb9DfOdvIciZYE6Q40AHR_1TYnEZfQ52UmYgZwcEWQrw9BkSsRKcAXpuDCLABCgZf0rgMEJtsdr2fNRMQQEVt4kdblqLBSQXr5Vq5nF1UV7DFe37no788JrUMI45y2IKE.h779muxgivYgMDkx3tJpyAljC8s9QhPDT-Surf_hplM&dib_tag=se&qid=1746427310&s=computers&sr=1-95,"Lenovo IdeaPad 3 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5500U, 8GB RAM, 512GB Storage, AMD Radeon 7 Graphics, Windows 11 Home, Abyss Blue"
B0CYBTMWTM,"2,508",£249.17,4,4.0,https://www.amazon.co.uk/HP-Students-Business-Quad-core-Processor/dp/B0CYBTMWTM/ref=sr_1_96?dib=eyJ2IjoiMSJ9.H19Qls1k9GPI-KJ8KpEunBGVTtUuI-ncSY2RKPeozLrZFIlJDj03r0pgsP2iuMDcwSezAb_H-WGnMS5sVDImKOGyE3sSFvz_so16rbpl_ugZv9oObb7IhDEGgRp8F6wf78DLYNZWE8x4TrF1o9L1yoeAhGJqS1hk3lyp-rYXgPeb9DfOdvIciZYE6Q40AHR_1TYnEZfQ52UmYgZwcEWQrw9BkSsRKcAXpuDCLABCgZf0rgMEJtsdr2fNRMQQEVt4kdblqLBSQXr5Vq5nF1UV7DFe37no788JrUMI45y2IKE.h779muxgivYgMDkx3tJpyAljC8s9QhPDT-Surf_hplM&dib_tag=se&qid=1746427310&s=computers&sr=1-96,"hp 14"" Laptop Stream Ultral Light for Students and Business, Quad-core Intel Celeron Processor, 8GB RAM, 256GB Storage (128GB eMMC+128GB Ghost Manta SD Card), 1 Year Office 365, HDMI, Win 11"
B0CS6PZ25L,5 capacities,"£1,649.00",5,4.2,https://www.amazon.co.uk/Samsung-Galaxy-Book4-Laptop-Intel/dp/B0CS6PZ25L/ref=sr_1_98?dib=eyJ2IjoiMSJ9.9BnKi9aG43nZ2qfrYZivpfnc0-ZrSIwQ7K5J-ApbzVhtLJMlR4iTylWywFcEQYjyNIukSSwmp9WmibN8hYMPWiuOA267FQb-I4OMn15Vwqk-PcVXP4Zd5mINzyMyp_zh73WtqNJKWza9ldcpzpjm6NTgEAeuKqL41dnuxZ4qGj91_6dihgbFuxTm-hY_ZcstD2QoWWok5T6n2LhNGOggrEZShPqhkamT1O1hK7OtfWX0FEDE2z2i9x6aJd7C8TMunqvQGS56Ht7ULWKRFzbTCK-OA1eq2jQNqCPS9SreCr8.B-0blY5F23wALW8suKBoylkTG20nOeVP4N6R5K2wI8g&dib_tag=se&qid=1746427316&s=computers&sr=1-98,Samsung Galaxy Book4 (360) Laptop with S Pen| 15.6 Inch FHD AMOLED Touch Display | Intel Core 7 | 16 GB RAM | 1 TB SSD | Windows 11 | Aluminium Grey | Works with Galaxy Phone & Tab
B0CS6QWJKD,5 capacities,"£1,179.00",5,4.2,https://www.amazon.co.uk/Samsung-Galaxy-Book4-Laptop-Intel/dp/B0CS6QWJKD/ref=sr_1_99?dib=eyJ2IjoiMSJ9.9BnKi9aG43nZ2qfrYZivpfnc0-ZrSIwQ7K5J-ApbzVhtLJMlR4iTylWywFcEQYjyNIukSSwmp9WmibN8hYMPWiuOA267FQb-I4OMn15Vwqk-PcVXP4Zd5mINzyMyp_zh73WtqNJKWza9ldcpzpjm6NTgEAeuKqL41dnuxZ4qGj91_6dihgbFuxTm-hY_ZcstD2QoWWok5T6n2LhNGOggrEZShPqhkamT1O1hK7OtfWX0FEDE2z2i9x6aJd7C8TMunqvQGS56Ht7ULWKRFzbTCK-OA1eq2jQNqCPS9SreCr8.B-0blY5F23wALW8suKBoylkTG20nOeVP4N6R5K2wI8g&dib_tag=se&qid=1746427316&s=computers&sr=1-99,Samsung Galaxy Book4 (360) Laptop with S Pen| 15.6 Inch FHD AMOLED Touch Display | Intel Core 5 | 8 GB RAM | 256 GB SSD | Windows 11 | Aluminium Grey | Works with Galaxy Phone & Tab
B08L5KHHWL,51,£478.12,5,4.2,https://www.amazon.co.uk/Lenovo-Convertible-i3-1115G4-Processor-82HS000GUS/dp/B08L5KHHWL/ref=sr_1_100?dib=eyJ2IjoiMSJ9.9BnKi9aG43nZ2qfrYZivpfnc0-ZrSIwQ7K5J-ApbzVhtLJMlR4iTylWywFcEQYjyNIukSSwmp9WmibN8hYMPWiuOA267FQb-I4OMn15Vwqk-PcVXP4Zd5mINzyMyp_zh73WtqNJKWza9ldcpzpjm6NTgEAeuKqL41dnuxZ4qGj91_6dihgbFuxTm-hY_ZcstD2QoWWok5T6n2LhNGOggrEZShPqhkamT1O1hK7OtfWX0FEDE2z2i9x6aJd7C8TMunqvQGS56Ht7ULWKRFzbTCK-OA1eq2jQNqCPS9SreCr8.B-0blY5F23wALW8suKBoylkTG20nOeVP4N6R5K2wI8g&dib_tag=se&qid=1746427316&s=computers&sr=1-100,"Lenovo IdeaPad Flex 5i 14"" Convertible Laptop, FHD (1920 x 1080) Touch Display, Intel Core i3-1115G4 Processor, 4GB DDR4 RAM, 128GB SSD, UHD Graphics, Win 10 in S Mode, 82HS000GUS, Graphite Grey"
B0CLTHW82G,3 capacities,"£1,439.14",5,4.1,https://www.amazon.co.uk/ASUS-Vivobook-Touchscreen-i9-13900H-Midnight/dp/B0CLTHW82G/ref=sr_1_105?dib=eyJ2IjoiMSJ9.9BnKi9aG43nZ2qfrYZivpfnc0-ZrSIwQ7K5J-ApbzVhtLJMlR4iTylWywFcEQYjyNIukSSwmp9WmibN8hYMPWiuOA267FQb-I4OMn15Vwqk-PcVXP4Zd5mINzyMyp_zh73WtqNJKWza9ldcpzpjm6NTgEAeuKqL41dnuxZ4qGj91_6dihgbFuxTm-hY_ZcstD2QoWWok5T6n2LhNGOggrEZShPqhkamT1O1hK7OtfWX0FEDE2z2i9x6aJd7C8TMunqvQGS56Ht7ULWKRFzbTCK-OA1eq2jQNqCPS9SreCr8.B-0blY5F23wALW8suKBoylkTG20nOeVP4N6R5K2wI8g&dib_tag=se&qid=1746427316&s=computers&sr=1-105,"ASUS Vivobook S 16 Flip 2-in-1 Laptop, 16"" WUXGA Touchscreen, Intel Core i9-13900H, 32GB SSD, 1TB SSD, IR Camera, HDMI, Wi-Fi 6, Windows 11 Home, Midnight Black"
B09NP61C3J,27,£490.40,5,4.4,https://www.amazon.co.uk/Dell-Inspiron-3530-Laptop-Touchscreen/dp/B09NP61C3J/ref=sr_1_106?dib=eyJ2IjoiMSJ9.9BnKi9aG43nZ2qfrYZivpfnc0-ZrSIwQ7K5J-ApbzVhtLJMlR4iTylWywFcEQYjyNIukSSwmp9WmibN8hYMPWiuOA267FQb-I4OMn15Vwqk-PcVXP4Zd5mINzyMyp_zh73WtqNJKWza9ldcpzpjm6NTgEAeuKqL41dnuxZ4qGj91_6dihgbFuxTm-hY_ZcstD2QoWWok5T6n2LhNGOggrEZShPqhkamT1O1hK7OtfWX0FEDE2z2i9x6aJd7C8TMunqvQGS56Ht7ULWKRFzbTCK-OA1eq2jQNqCPS9SreCr8.B-0blY5F23wALW8suKBoylkTG20nOeVP4N6R5K2wI8g&dib_tag=se&qid=1746427316&s=computers&sr=1-106,"Dell Inspiron 3530 Laptop - 15.6-inch FHD (1920 x 1080) Touchscreen Display, Intel Core i5-1335U, 16GB DDR4 RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Home - Carbon Black"
B0DQ3WLQWM,3 capacities,£366.48,5,4.4,https://www.amazon.co.uk/HP-Flagship-Storage-Docking-Processor/dp/B0DQ3WLQWM/ref=sr_1_113?dib=eyJ2IjoiMSJ9.9BnKi9aG43nZ2qfrYZivpfnc0-ZrSIwQ7K5J-ApbzVhtLJMlR4iTylWywFcEQYjyNIukSSwmp9WmibN8hYMPWiuOA267FQb-I4OMn15Vwqk-PcVXP4Zd5mINzyMyp_zh73WtqNJKWza9ldcpzpjm6NTgEAeuKqL41dnuxZ4qGj91_6dihgbFuxTm-hY_ZcstD2QoWWok5T6n2LhNGOggrEZShPqhkamT1O1hK7OtfWX0FEDE2z2i9x6aJd7C8TMunqvQGS56Ht7ULWKRFzbTCK-OA1eq2jQNqCPS9SreCr8.B-0blY5F23wALW8suKBoylkTG20nOeVP4N6R5K2wI8g&dib_tag=se&qid=1746427316&s=computers&sr=1-113,"HP Flagship 14"" Laptop with 1 Year Office 365 | 8GB RAM | 1.22TB Storage(64GB eMMC & 160GB Docking Station & 1TB Cloud Storage) | Intel 4-Core Processor| Webcam | Wi-Fi | Windows 11 | Pink"
B0CS6N4VF7,5 capacities,"£1,999.00",5,4.2,https://www.amazon.co.uk/Samsung-Galaxy-Book4-Laptop-Moonstone/dp/B0CS6N4VF7/ref=sr_1_114?dib=eyJ2IjoiMSJ9.9BnKi9aG43nZ2qfrYZivpfnc0-ZrSIwQ7K5J-ApbzVhtLJMlR4iTylWywFcEQYjyNIukSSwmp9WmibN8hYMPWiuOA267FQb-I4OMn15Vwqk-PcVXP4Zd5mINzyMyp_zh73WtqNJKWza9ldcpzpjm6NTgEAeuKqL41dnuxZ4qGj91_6dihgbFuxTm-hY_ZcstD2QoWWok5T6n2LhNGOggrEZShPqhkamT1O1hK7OtfWX0FEDE2z2i9x6aJd7C8TMunqvQGS56Ht7ULWKRFzbTCK-OA1eq2jQNqCPS9SreCr8.B-0blY5F23wALW8suKBoylkTG20nOeVP4N6R5K2wI8g&dib_tag=se&qid=1746427316&s=computers&sr=1-114,Samsung Galaxy Book4 (Pro) Laptop | 16 Inch 3K 120Hz AMOLED Display | Intel Core Ultra 7 | 16 GB RAM | 1 TB SSD | Windows 11 | Aluminium Grey | Works with Galaxy Phone & Tab
B0CLSP8F17,3 capacities,"£1,607.26",5,4.1,https://www.amazon.co.uk/ASUS-Vivobook-Touchscreen-i9-13900H-Midnight/dp/B0CLSP8F17/ref=sr_1_117?dib=eyJ2IjoiMSJ9.9BnKi9aG43nZ2qfrYZivpfnc0-ZrSIwQ7K5J-ApbzVhtLJMlR4iTylWywFcEQYjyNIukSSwmp9WmibN8hYMPWiuOA267FQb-I4OMn15Vwqk-PcVXP4Zd5mINzyMyp_zh73WtqNJKWza9ldcpzpjm6NTgEAeuKqL41dnuxZ4qGj91_6dihgbFuxTm-hY_ZcstD2QoWWok5T6n2LhNGOggrEZShPqhkamT1O1hK7OtfWX0FEDE2z2i9x6aJd7C8TMunqvQGS56Ht7ULWKRFzbTCK-OA1eq2jQNqCPS9SreCr8.B-0blY5F23wALW8suKBoylkTG20nOeVP4N6R5K2wI8g&dib_tag=se&qid=1746427316&s=computers&sr=1-117,"ASUS Vivobook S 16 Flip 2-in-1 Laptop, 16"" WUXGA Touchscreen, Intel Core i9-13900H, 32GB SSD, 2TB SSD, IR Camera, HDMI, Wi-Fi 6, Windows 11 Home, Midnight Black"
B0CFWYWD55,9 capacities,"£1,345.94",6,4.7,https://www.amazon.co.uk/Lenovo-ThinkPad-Business-Win11Pro-Dockztorm/dp/B0CFWYWD55/ref=sr_1_127?dib=eyJ2IjoiMSJ9.TZ_rHAO7fKudbOqBr2ec8Xez_5SZ9yuFznuFXDvktUgq_t74X9vuKOvxqMI3QNnXEJ6V7_UbYUYl7-wbwTh_AF0g1bU4_29vHRzAReXbzX-HoWLt2Vi2WWyZdif1TbZiYLr1G4Iz0-xVO9LwGMlrHg69Jmscxyzs4h9u2YnBaKQYn2Kq7t11O_eIqJWsGkjJWVYiMWEOu8jJZ_yWbK2q7Z5JP9DRMQDKPuYhzJ_UYM8_UgLmiS36ebz2J3u9xCzHJWj7OwNHeG_u0xAl53faq0YDfnPzKvdZX7upM56395g.NnHRu46u3BR8vE9rMI0QSrGYLGyr5elpF6Tb39zLwdY&dib_tag=se&qid=1746427321&s=computers&sr=1-127,"Lenovo Thinkpad E16 16.0"" Laptop (AMD Ryzen 5 7535U, 32GB RAM, 1TB PCIe SSD, AMD Radeon, Backlit KYB, FP, WiFi 6, Win11Pro) w/Dockztorm Hub"
B002TMJKQ2,2,"£1,195.98",6,2.0,https://www.amazon.co.uk/Lenovo-ThinkPad-2-53GHz-Bluetooth-Mobility/dp/B002TMJKQ2/ref=sr_1_128?dib=eyJ2IjoiMSJ9.TZ_rHAO7fKudbOqBr2ec8Xez_5SZ9yuFznuFXDvktUgq_t74X9vuKOvxqMI3QNnXEJ6V7_UbYUYl7-wbwTh_AF0g1bU4_29vHRzAReXbzX-HoWLt2Vi2WWyZdif1TbZiYLr1G4Iz0-xVO9LwGMlrHg69Jmscxyzs4h9u2YnBaKQYn2Kq7t11O_eIqJWsGkjJWVYiMWEOu8jJZ_yWbK2q7Z5JP9DRMQDKPuYhzJ_UYM8_UgLmiS36ebz2J3u9xCzHJWj7OwNHeG_u0xAl53faq0YDfnPzKvdZX7upM56395g.NnHRu46u3BR8vE9rMI0QSrGYLGyr5elpF6Tb39zLwdY&dib_tag=se&qid=1746427321&s=computers&sr=1-128,Lenovo ThinkPad T400 14.1 inch Laptop (Intel Core 2 Duo P8700 2.53GHz 2048MB 320GB WXGA+ TFT DVD±RW Dual ±R LAN WLAN Bluetooth Windows 7 Pro 32-bit with XP RDVD ATI Mobility Radeon HD347
B0B5XKPLRZ,8,"£1,305.00",6,4.0,https://www.amazon.co.uk/Lenovo-Yoga-Carbon-Anti-glare-Laptop/dp/B0B5XKPLRZ/ref=sr_1_133?dib=eyJ2IjoiMSJ9.TZ_rHAO7fKudbOqBr2ec8Xez_5SZ9yuFznuFXDvktUgq_t74X9vuKOvxqMI3QNnXEJ6V7_UbYUYl7-wbwTh_AF0g1bU4_29vHRzAReXbzX-HoWLt2Vi2WWyZdif1TbZiYLr1G4Iz0-xVO9LwGMlrHg69Jmscxyzs4h9u2YnBaKQYn2Kq7t11O_eIqJWsGkjJWVYiMWEOu8jJZ_yWbK2q7Z5JP9DRMQDKPuYhzJ_UYM8_UgLmiS36ebz2J3u9xCzHJWj7OwNHeG_u0xAl53faq0YDfnPzKvdZX7upM56395g.NnHRu46u3BR8vE9rMI0QSrGYLGyr5elpF6Tb39zLwdY&dib_tag=se&qid=1746427321&s=computers&sr=1-133,"Lenovo Yoga Slim 7 Carbon 13 inch Full HD Laptop - (Intel Core i7-1260P, 16GB RAM, 512GB SSD, Windows 11) - Onyx Grey"
B0CWB2LWRN,68,£873.03,6,4.4,https://www.amazon.co.uk/Lenovo-NVIDIA%C2%AE-GeForce-Display-1920x1080px/dp/B0CWB2LWRN/ref=sr_1_134?dib=eyJ2IjoiMSJ9.TZ_rHAO7fKudbOqBr2ec8Xez_5SZ9yuFznuFXDvktUgq_t74X9vuKOvxqMI3QNnXEJ6V7_UbYUYl7-wbwTh_AF0g1bU4_29vHRzAReXbzX-HoWLt2Vi2WWyZdif1TbZiYLr1G4Iz0-xVO9LwGMlrHg69Jmscxyzs4h9u2YnBaKQYn2Kq7t11O_eIqJWsGkjJWVYiMWEOu8jJZ_yWbK2q7Z5JP9DRMQDKPuYhzJ_UYM8_UgLmiS36ebz2J3u9xCzHJWj7OwNHeG_u0xAl53faq0YDfnPzKvdZX7upM56395g.NnHRu46u3BR8vE9rMI0QSrGYLGyr5elpF6Tb39zLwdY&dib_tag=se&qid=1746427321&s=computers&sr=1-134,"Lenovo LOQ - Gaming Laptop - NVIDIA® GeForce RTX™ 4050 6GB - 15.6"" FHD Display - AMD Ryzen 7 8845HS - 16GB RAM - 512GB SSD - Windows 11 Home, Luna Grey"
B082P7FWJ4,30,£179.99,6,3.8,https://www.amazon.co.uk/Lenovo-ThinkPad-T440-Laptop-Professional/dp/B082P7FWJ4/ref=sr_1_142?dib=eyJ2IjoiMSJ9.TZ_rHAO7fKudbOqBr2ec8Xez_5SZ9yuFznuFXDvktUgq_t74X9vuKOvxqMI3QNnXEJ6V7_UbYUYl7-wbwTh_AF0g1bU4_29vHRzAReXbzX-HoWLt2Vi2WWyZdif1TbZiYLr1G4Iz0-xVO9LwGMlrHg69Jmscxyzs4h9u2YnBaKQYn2Kq7t11O_eIqJWsGkjJWVYiMWEOu8jJZ_yWbK2q7Z5JP9DRMQDKPuYhzJ_UYM8_UgLmiS36ebz2J3u9xCzHJWj7OwNHeG_u0xAl53faq0YDfnPzKvdZX7upM56395g.NnHRu46u3BR8vE9rMI0QSrGYLGyr5elpF6Tb39zLwdY&dib_tag=se&qid=1746427321&s=computers&sr=1-142,Lenovo ThinkPad T440 Laptop PC - 14.1 inches i5-4300U 8GB 500GB WiFi WebCam USB 3.0 Windows 10 Professional 64-bit (Renewed)
B0CNLZXL9H,"2,508",£228.13,7,4.0,https://www.amazon.co.uk/HP-Students-Business-Quad-Core-Storage/dp/B0CNLZXL9H/ref=sr_1_149?dib=eyJ2IjoiMSJ9.Un6lG-_FOSrubAjK5FIlaiNirq7KtAGmS7A-6wrs_ad_p1yUgBz7yEB9kFkSBASFEhcvJZqb9QuLDw335vp40-4yXZIrnNYax2oRe3jsaesQ2QPYU36HIrzuI6ktjpEMCKAbNFitSMhpJixJ5FFzGljSLm-lC2XQyHLsYe-BXQ2JI_FEZ90HL4y67lN60Ph4p8PkOEovDFG3vb3vYaN80yOzEEiAGDPB2Dw8m6pJaVv6A5Xg9WM-tFGkpfAGQWDsT_DSf-rpzAxJGWU1m7L_VsThYPDHPp564hnMymNXdPw.4BxheyGTnNGbChV1tSos_B3ThXEWf1EeTKxtVWHmu7U&dib_tag=se&qid=1746427325&s=computers&sr=1-149,"HP 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core N4120, 16GB RAM, 192GB Storage(64GB eMMC+128GB Ghost Manta SD), 1 Year Office 365, Webcam, HDMI, WiFi, USB-A&C, Win 11 S"
B0D7HMYNYF,80,£326.98,7,4.2,https://www.amazon.co.uk/FUNYET-Computer-Processor-Keyboard-Fingerprint/dp/B0D7HMYNYF/ref=sr_1_151?dib=eyJ2IjoiMSJ9.Un6lG-_FOSrubAjK5FIlaiNirq7KtAGmS7A-6wrs_ad_p1yUgBz7yEB9kFkSBASFEhcvJZqb9QuLDw335vp40-4yXZIrnNYax2oRe3jsaesQ2QPYU36HIrzuI6ktjpEMCKAbNFitSMhpJixJ5FFzGljSLm-lC2XQyHLsYe-BXQ2JI_FEZ90HL4y67lN60Ph4p8PkOEovDFG3vb3vYaN80yOzEEiAGDPB2Dw8m6pJaVv6A5Xg9WM-tFGkpfAGQWDsT_DSf-rpzAxJGWU1m7L_VsThYPDHPp564hnMymNXdPw.4BxheyGTnNGbChV1tSos_B3ThXEWf1EeTKxtVWHmu7U&dib_tag=se&qid=1746427325&s=computers&sr=1-151,16 Inch Laptop Computer | Gaming Laptop | 16GB RAM 512GB SSD | 12th Gen N100 Processor | FHD 1920 * 1200 Display | 180 Angle Opening | Backlit Keyboard | Windows 11 Pro | Fingerprint Unlock
B0D3GT7VGV,3 capacities,£228.16,7,4.1,https://www.amazon.co.uk/HP-Stream-BrightView-N4120-Graphics/dp/B0D3GT7VGV/ref=sr_1_157?dib=eyJ2IjoiMSJ9.Un6lG-_FOSrubAjK5FIlaiNirq7KtAGmS7A-6wrs_ad_p1yUgBz7yEB9kFkSBASFEhcvJZqb9QuLDw335vp40-4yXZIrnNYax2oRe3jsaesQ2QPYU36HIrzuI6ktjpEMCKAbNFitSMhpJixJ5FFzGljSLm-lC2XQyHLsYe-BXQ2JI_FEZ90HL4y67lN60Ph4p8PkOEovDFG3vb3vYaN80yOzEEiAGDPB2Dw8m6pJaVv6A5Xg9WM-tFGkpfAGQWDsT_DSf-rpzAxJGWU1m7L_VsThYPDHPp564hnMymNXdPw.4BxheyGTnNGbChV1tSos_B3ThXEWf1EeTKxtVWHmu7U&dib_tag=se&qid=1746427325&s=computers&sr=1-157,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 8GB RAM, 256GB Storage (128GB eMMC + 128GB USB Card), Intel UHD Graphics, HD Camera, Fast Charge, 1 Year Office 365, Win 11 S, Black"
B0BQRRD645,2 capacities,"£1,299.00",7,4.3,https://www.amazon.co.uk/Samsung-Galaxy-Processor-Storage-Graphite/dp/B0BQRRD645/ref=sr_1_160?dib=eyJ2IjoiMSJ9.Un6lG-_FOSrubAjK5FIlaiNirq7KtAGmS7A-6wrs_ad_p1yUgBz7yEB9kFkSBASFEhcvJZqb9QuLDw335vp40-4yXZIrnNYax2oRe3jsaesQ2QPYU36HIrzuI6ktjpEMCKAbNFitSMhpJixJ5FFzGljSLm-lC2XQyHLsYe-BXQ2JI_FEZ90HL4y67lN60Ph4p8PkOEovDFG3vb3vYaN80yOzEEiAGDPB2Dw8m6pJaVv6A5Xg9WM-tFGkpfAGQWDsT_DSf-rpzAxJGWU1m7L_VsThYPDHPp564hnMymNXdPw.4BxheyGTnNGbChV1tSos_B3ThXEWf1EeTKxtVWHmu7U&dib_tag=se&qid=1746427325&s=computers&sr=1-160,"Samsung Galaxy Book3 Pro Wi-Fi Laptop, 14 Inch, 13th gen Intel Core i5 Processor, 8GB RAM, 256GB Storage, Graphite - Official"
B08Q7QQ3K4,4 capacities,"£1,355.00",7,3.9,https://www.amazon.co.uk/HP-Spectre-14-ea0007sa-Touchscreen-i5-11xxx/dp/B08Q7QQ3K4/ref=sr_1_162?dib=eyJ2IjoiMSJ9.Un6lG-_FOSrubAjK5FIlaiNirq7KtAGmS7A-6wrs_ad_p1yUgBz7yEB9kFkSBASFEhcvJZqb9QuLDw335vp40-4yXZIrnNYax2oRe3jsaesQ2QPYU36HIrzuI6ktjpEMCKAbNFitSMhpJixJ5FFzGljSLm-lC2XQyHLsYe-BXQ2JI_FEZ90HL4y67lN60Ph4p8PkOEovDFG3vb3vYaN80yOzEEiAGDPB2Dw8m6pJaVv6A5Xg9WM-tFGkpfAGQWDsT_DSf-rpzAxJGWU1m7L_VsThYPDHPp564hnMymNXdPw.4BxheyGTnNGbChV1tSos_B3ThXEWf1EeTKxtVWHmu7U&dib_tag=se&qid=1746427325&s=computers&sr=1-162,"HP Spectre x360 13.5"" 2in1 Laptop , Intel Core i5-1135G7 , 8GB RAM , 512GB SDD , WUXGA+ Touchscreen , Up to 17 hrs Battery , Intel Evo , Win 11 , HP Rechargeable MPP2.0 Tilt Pen , Black , 14-ea0007sa"
B0DT7FC9B7,7,£283.84,7,4.3,https://www.amazon.co.uk/acer-Display-Processor-Graphics-Windows/dp/B0DT7FC9B7/ref=sr_1_163?dib=eyJ2IjoiMSJ9.Un6lG-_FOSrubAjK5FIlaiNirq7KtAGmS7A-6wrs_ad_p1yUgBz7yEB9kFkSBASFEhcvJZqb9QuLDw335vp40-4yXZIrnNYax2oRe3jsaesQ2QPYU36HIrzuI6ktjpEMCKAbNFitSMhpJixJ5FFzGljSLm-lC2XQyHLsYe-BXQ2JI_FEZ90HL4y67lN60Ph4p8PkOEovDFG3vb3vYaN80yOzEEiAGDPB2Dw8m6pJaVv6A5Xg9WM-tFGkpfAGQWDsT_DSf-rpzAxJGWU1m7L_VsThYPDHPp564hnMymNXdPw.4BxheyGTnNGbChV1tSos_B3ThXEWf1EeTKxtVWHmu7U&dib_tag=se&qid=1746427325&s=computers&sr=1-163,acer Aspire Go 15 AI Ready Laptop | 15.6 Inch IPS Display FHD (1920 x 1080) | Intel Core 3 N355 Processor | Intel Graphics | 8GB DDR5 | 128GB UFS | Wi-Fi 6 | Windows 11 Home in S Mode |
B07S6PGKQ5,26,£349.00,7,3.2,https://www.amazon.co.uk/Apple-MacBook-Intel-MQD42D-Refurbished/dp/B07S6PGKQ5/ref=sr_1_168?dib=eyJ2IjoiMSJ9.Un6lG-_FOSrubAjK5FIlaiNirq7KtAGmS7A-6wrs_ad_p1yUgBz7yEB9kFkSBASFEhcvJZqb9QuLDw335vp40-4yXZIrnNYax2oRe3jsaesQ2QPYU36HIrzuI6ktjpEMCKAbNFitSMhpJixJ5FFzGljSLm-lC2XQyHLsYe-BXQ2JI_FEZ90HL4y67lN60Ph4p8PkOEovDFG3vb3vYaN80yOzEEiAGDPB2Dw8m6pJaVv6A5Xg9WM-tFGkpfAGQWDsT_DSf-rpzAxJGWU1m7L_VsThYPDHPp564hnMymNXdPw.4BxheyGTnNGbChV1tSos_B3ThXEWf1EeTKxtVWHmu7U&dib_tag=se&qid=1746427325&s=computers&sr=1-168,"Apple MacBook Air 13,3"" 2017 1,8 GHz Intel Core i5 8 GB 256 GB SSD MQD42D/A (Refurbished)"
B0CV469XX8,4,"£1,536.25",8,2.5,https://www.amazon.co.uk/Lenovo-ThinkBook-16-21KK0074GE-RyzenTM/dp/B0CV469XX8/ref=sr_1_171?dib=eyJ2IjoiMSJ9.brLr7ansmNI818SyvLPo2Cz9i6n2W-8Axjhp1EaECZvVHDdYX3Mgvr1qo36Kv1aSaMuq--UFsFfJvT2NRD0UNgdGlF8Tyma3UYaGX7BNyZ6qihrq4IfkaJ7EaZcFN_ZJ1fAWalOmWZzEJ_7E3JbDZBEFPxSa2JMOZ9dhOrEWkqxCtooeKR2ORfbWkKXUYqZWY7fRngn7jqB_do2SAKQ01hzjtH_PSUdWTyv1K8kVKI59IYhD0Edr28BflmpLzLh_-R7myzpnp0BqPqvSgJdLTwoqO5nb1HBtIZprlvR1rXU.BnPIDHzTlisQExZp53VetxDjUuDVPOe7V6CYck8SNG8&dib_tag=se&qid=1746427329&s=computers&sr=1-171,"Lenovo TS/ThinkBook 16 AMD G6 / R7 7730U / 32GB / 1TB SSD / 16.0"" / WUXGA/Arctic Grey/Win 11 Pro"
